size,map_type,enemy_profile,item_profile,wall_profile,enemy_count_setting,items,wall_density,agent,episodes,wins,win_rate,win_rate_ci_low,win_rate_ci_high,avg_turns,std_turns,avg_damage_taken,avg_final_hp,avg_remaining_enemies,avg_remaining_enemies_on_losses,avg_chokepoints,avg_reachable_floor_fraction,avg_generated_enemy_count,avg_generated_obstacle_density,avg_interior_wall_density,avg_dead_end_count,avg_avg_enemy_attack_distance,avg_max_enemy_attack_distance
medium,baseline,heavy,normal,open,high,normal,low,mcts_small,30,12,0.4,0.24590394326083403,0.5767994750172616,14.133333333333333,5.6552826827862654,3.3333333333333335,0.6666666666666666,2.0,3.3333333333333335,4.033333333333333,0.9501237572130925,4.0,0.08999999999999998,0.09292929292929292,2.8666666666666667,6.616666666666666,9.666666666666666
medium,baseline,heavy,normal,open,high,normal,low,random,30,0,0.0,0.0,0.113517091390478,11.4,2.8237091446063163,4.0,0.0,3.6333333333333333,3.6333333333333333,4.033333333333333,0.9501237572130925,4.0,0.08999999999999998,0.09292929292929292,2.8666666666666667,6.616666666666666,9.666666666666666
medium,baseline,medium_plus,many,normal,medium_plus,many,default,heuristic,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,10.866666666666667,1.892675942210452,3.3,0.7,0.4666666666666667,1.0769230769230769,11.033333333333333,0.92584434973402,3.0,0.17999999999999997,0.18922558922558919,5.566666666666666,7.0888888888888895,9.866666666666667
medium,baseline,medium_plus,many,normal,medium_plus,many,default,mcts_medium,30,21,0.7,0.5212387898833981,0.8333543735604105,18.8,6.64529909033446,2.8666666666666667,1.1333333333333333,0.43333333333333335,1.4444444444444444,11.033333333333333,0.92584434973402,3.0,0.17999999999999997,0.18922558922558919,5.566666666666666,7.0888888888888895,9.866666666666667
medium,baseline,medium_plus,many,normal,medium_plus,many,default,mcts_small,30,18,0.6,0.42320052498273836,0.7540960567391659,17.1,5.545869333717363,3.1333333333333333,0.8666666666666667,0.7333333333333333,1.8333333333333333,11.033333333333333,0.92584434973402,3.0,0.17999999999999997,0.18922558922558919,5.566666666666666,7.0888888888888895,9.866666666666667
medium,baseline,medium_plus,many,normal,medium_plus,many,default,random,30,0,0.0,0.0,0.113517091390478,14.966666666666667,6.503759596486396,4.0,0.0,2.3666666666666667,2.3666666666666667,11.033333333333333,0.92584434973402,3.0,0.17999999999999997,0.18922558922558919,5.566666666666666,7.0888888888888895,9.866666666666667
medium,baseline,medium_plus,many,open,medium_plus,many,low,heuristic,30,14,0.4666666666666667,0.30232127224128236,0.6385798671847496,9.6,2.184795947756525,3.433333333333333,0.5666666666666667,0.6666666666666666,1.25,3.466666666666667,0.9649628938858529,3.0,0.08999999999999998,0.09494949494949494,2.433333333333333,6.444444444444445,8.9
medium,baseline,medium_plus,many,open,medium_plus,many,low,mcts_medium,30,25,0.8333333333333334,0.6643529481431982,0.9266356575964831,18.033333333333335,6.36910947900533,2.533333333333333,1.4666666666666666,0.16666666666666666,1.0,3.466666666666667,0.9649628938858529,3.0,0.08999999999999998,0.09494949494949494,2.433333333333333,6.444444444444445,8.9
medium,baseline,medium_plus,many,open,medium_plus,many,low,mcts_small,30,19,0.6333333333333333,0.45513246433604937,0.7812629779598231,15.766666666666667,4.240151988890125,3.0,1.0,0.6,1.6363636363636365,3.466666666666667,0.9649628938858529,3.0,0.08999999999999998,0.09494949494949494,2.433333333333333,6.444444444444445,8.9
medium,baseline,medium_plus,many,open,medium_plus,many,low,random,30,0,0.0,0.0,0.113517091390478,12.9,4.39203825119955,4.0,0.0,2.5,2.5,3.466666666666667,0.9649628938858529,3.0,0.08999999999999998,0.09494949494949494,2.433333333333333,6.444444444444445,8.9
medium,baseline,medium_plus,normal,normal,medium_plus,normal,default,heuristic,30,13,0.43333333333333335,0.2737723743061511,0.6080299045459127,10.666666666666666,1.903213656482693,3.466666666666667,0.5333333333333333,0.6,1.0588235294117647,11.033333333333333,0.92584434973402,3.0,0.17999999999999997,0.18922558922558919,5.566666666666666,7.0888888888888895,9.866666666666667
medium,baseline,medium_plus,normal,normal,medium_plus,normal,default,mcts_medium,30,21,0.7,0.5212387898833981,0.8333543735604105,17.033333333333335,4.895462751932197,2.8333333333333335,1.1666666666666667,0.6,2.0,11.033333333333333,0.92584434973402,3.0,0.17999999999999997,0.18922558922558919,5.566666666666666,7.0888888888888895,9.866666666666667
medium,baseline,medium_plus,normal,normal,medium_plus,normal,default,mcts_small,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,18.4,5.141984052872976,3.2666666666666666,0.7333333333333333,0.7,1.6153846153846154,11.033333333333333,0.92584434973402,3.0,0.17999999999999997,0.18922558922558919,5.566666666666666,7.0888888888888895,9.866666666666667
medium,baseline,medium_plus,normal,normal,medium_plus,normal,default,random,30,0,0.0,0.0,0.113517091390478,14.5,5.806605434043773,4.0,0.0,2.2666666666666666,2.2666666666666666,11.033333333333333,0.92584434973402,3.0,0.17999999999999997,0.18922558922558919,5.566666666666666,7.0888888888888895,9.866666666666667
