size,map_type,enemy_profile,item_profile,wall_profile,enemy_count_setting,items,wall_density,agent,episodes,wins,win_rate,win_rate_ci_low,win_rate_ci_high,avg_turns,std_turns,avg_damage_taken,avg_final_hp,avg_remaining_enemies,avg_remaining_enemies_on_losses,avg_chokepoints,avg_reachable_floor_fraction,avg_generated_enemy_count,avg_generated_obstacle_density,avg_interior_wall_density,avg_dead_end_count,avg_avg_enemy_attack_distance,avg_max_enemy_attack_distance
large,arena,light,few,open,low,few,low,heuristic,20,19,0.95,0.7638641064874331,0.9911187805671268,17.25,1.7853571071357126,2.95,1.05,0.05,1.0,2.8,0.9803402155564214,3.0,0.07000000000000002,0.07515151515151511,2.4,11.0,11.0
large,arena,light,few,open,low,few,low,mcts_medium,20,18,0.9,0.6989617935882066,0.9721341060158468,26.85,7.15733889095661,2.7,1.3,0.15,1.5,2.8,0.9803402155564214,3.0,0.07000000000000002,0.07515151515151511,2.4,11.0,11.0
large,arena,light,few,open,low,few,low,mcts_small,20,11,0.55,0.3420820083075997,0.7418049791429071,21.1,7.549172140042907,3.1,0.9,1.25,2.7777777777777777,2.8,0.9803402155564214,3.0,0.07000000000000002,0.07515151515151511,2.4,11.0,11.0
large,arena,light,few,open,low,few,low,random,20,1,0.05,0.008881219432873136,0.23613589351256675,19.9,5.195190083144215,3.95,0.05,2.4,2.526315789473684,2.8,0.9803402155564214,3.0,0.07000000000000002,0.07515151515151511,2.4,11.0,11.0
large,arena,light,many,normal,low,many,default,heuristic,20,17,0.85,0.6395767041130426,0.9476322080405041,16.3,1.4177446878757827,2.9,1.1,0.15,1.0,6.4,0.9742895045665596,3.0,0.14000000000000004,0.15090909090909085,4.55,10.8,10.8
large,arena,light,many,normal,low,many,default,mcts_medium,20,19,0.95,0.7638641064874331,0.9911187805671268,24.25,6.040488390850528,2.4,1.6,0.1,2.0,6.4,0.9742895045665596,3.0,0.14000000000000004,0.15090909090909085,4.55,10.8,10.8
large,arena,light,many,normal,low,many,default,mcts_small,20,17,0.85,0.6395767041130426,0.9476322080405041,23.35,7.030469401113983,2.8,1.2,0.35,2.3333333333333335,6.4,0.9742895045665596,3.0,0.14000000000000004,0.15090909090909085,4.55,10.8,10.8
large,arena,light,many,normal,low,many,default,random,20,2,0.1,0.027865893984153206,0.30103820641179335,19.8,6.201612693485462,3.9,0.1,2.1,2.3333333333333335,6.4,0.9742895045665596,3.0,0.14000000000000004,0.15090909090909085,4.55,10.8,10.8
large,arena,light,many,open,low,many,low,heuristic,20,19,0.95,0.7638641064874331,0.9911187805671268,16.9,1.6093476939431077,2.9,1.1,0.05,1.0,2.8,0.9803402155564214,3.0,0.07000000000000002,0.07515151515151511,2.4,11.0,11.0
large,arena,light,many,open,low,many,low,mcts_medium,20,18,0.9,0.6989617935882066,0.9721341060158468,20.6,3.7868192457522976,2.05,1.95,0.2,2.0,2.8,0.9803402155564214,3.0,0.07000000000000002,0.07515151515151511,2.4,11.0,11.0
large,arena,light,many,open,low,many,low,mcts_small,20,17,0.85,0.6395767041130426,0.9476322080405041,22.8,5.325410782277739,2.5,1.5,0.2,1.3333333333333333,2.8,0.9803402155564214,3.0,0.07000000000000002,0.07515151515151511,2.4,11.0,11.0
large,arena,light,many,open,low,many,low,random,20,0,0.0,0.0,0.1611301254949332,21.45,7.6777275283771305,4.0,0.0,2.15,2.15,2.8,0.9803402155564214,3.0,0.07000000000000002,0.07515151515151511,2.4,11.0,11.0
large,arena,light,normal,normal,low,normal,default,heuristic,20,17,0.85,0.6395767041130426,0.9476322080405041,16.05,1.829617446353199,3.0,1.0,0.2,1.3333333333333333,6.4,0.9742895045665596,3.0,0.14000000000000004,0.15090909090909085,4.55,10.8,10.8
large,arena,light,normal,normal,low,normal,default,mcts_medium,20,16,0.8,0.5839782779742401,0.9193436467288,23.5,5.740209055426466,2.6,1.4,0.45,2.25,6.4,0.9742895045665596,3.0,0.14000000000000004,0.15090909090909085,4.55,10.8,10.8
large,arena,light,normal,normal,low,normal,default,mcts_small,20,11,0.55,0.3420820083075997,0.7418049791429071,21.55,7.6777275283771305,3.15,0.85,1.0,2.2222222222222223,6.4,0.9742895045665596,3.0,0.14000000000000004,0.15090909090909085,4.55,10.8,10.8
large,arena,light,normal,normal,low,normal,default,random,20,1,0.05,0.008881219432873136,0.23613589351256675,18.8,4.675467891024383,3.95,0.05,2.5,2.6315789473684212,6.4,0.9742895045665596,3.0,0.14000000000000004,0.15090909090909085,4.55,10.8,10.8
large,arena,light,normal,open,low,normal,low,heuristic,20,20,1.0,0.8388698745050668,0.9999999999999999,17.2,1.5684387141358123,2.9,1.1,0.0,0.0,2.8,0.9803402155564214,3.0,0.07000000000000002,0.07515151515151511,2.4,11.0,11.0
large,arena,light,normal,open,low,normal,low,mcts_medium,20,18,0.9,0.6989617935882066,0.9721341060158468,23.75,5.327992117111285,2.4,1.6,0.15,1.5,2.8,0.9803402155564214,3.0,0.07000000000000002,0.07515151515151511,2.4,11.0,11.0
large,arena,light,normal,open,low,normal,low,mcts_small,20,16,0.8,0.5839782779742401,0.9193436467288,22.55,3.8532453853861943,2.8,1.2,0.45,2.25,2.8,0.9803402155564214,3.0,0.07000000000000002,0.07515151515151511,2.4,11.0,11.0
large,arena,light,normal,open,low,normal,low,random,20,0,0.0,0.0,0.1611301254949332,20.05,5.463286556643355,4.0,0.0,2.45,2.45,2.8,0.9803402155564214,3.0,0.07000000000000002,0.07515151515151511,2.4,11.0,11.0
large,arena,normal,few,normal,default,few,default,heuristic,20,3,0.15,0.05236779195949584,0.36042329588695743,16.65,2.9878922336657325,3.8,0.2,1.2,1.411764705882353,7.0,0.9671513852747589,4.0,0.14000000000000004,0.15090909090909085,5.2,10.8,10.8
large,arena,normal,few,normal,default,few,default,mcts_medium,20,10,0.5,0.2992949144298199,0.7007050855701801,21.0,5.621387729022079,3.35,0.65,1.25,2.5,7.0,0.9671513852747589,4.0,0.14000000000000004,0.15090909090909085,5.2,10.8,10.8
large,arena,normal,few,normal,default,few,default,mcts_small,20,4,0.2,0.0806563532712,0.41602172202575993,18.65,8.144169693713412,3.7,0.3,2.35,2.9375,7.0,0.9671513852747589,4.0,0.14000000000000004,0.15090909090909085,5.2,10.8,10.8
large,arena,normal,few,normal,default,few,default,random,20,0,0.0,0.0,0.1611301254949332,17.8,5.055689863905815,4.0,0.0,3.4,3.4,7.0,0.9671513852747589,4.0,0.14000000000000004,0.15090909090909085,5.2,10.8,10.8
large,arena,normal,few,open,default,few,low,heuristic,20,3,0.15,0.05236779195949584,0.36042329588695743,18.3,0.7810249675906653,3.8,0.2,0.85,1.0,3.2,0.9737869540752284,4.0,0.07000000000000002,0.07515151515151511,2.8,11.0,11.0
large,arena,normal,few,open,default,few,low,mcts_medium,20,8,0.4,0.21880396741419272,0.613422057684794,20.15,10.678365979867895,3.4,0.6,1.65,2.75,3.2,0.9737869540752284,4.0,0.07000000000000002,0.07515151515151511,2.8,11.0,11.0
large,arena,normal,few,open,default,few,low,mcts_small,20,5,0.25,0.11186005278940309,0.4687050099580636,18.9,5.80430874437258,3.65,0.35,2.15,2.8666666666666667,3.2,0.9737869540752284,4.0,0.07000000000000002,0.07515151515151511,2.8,11.0,11.0
large,arena,normal,few,open,default,few,low,random,20,1,0.05,0.008881219432873136,0.23613589351256675,18.65,5.588157120196246,3.95,0.05,3.5,3.6842105263157894,3.2,0.9737869540752284,4.0,0.07000000000000002,0.07515151515151511,2.8,11.0,11.0
large,arena,normal,many,normal,default,many,default,heuristic,20,4,0.2,0.0806563532712,0.41602172202575993,16.5,2.7477263328068173,3.8,0.2,1.2,1.5,7.0,0.9671513852747589,4.0,0.14000000000000004,0.15090909090909085,5.2,10.8,10.8
large,arena,normal,many,normal,default,many,default,mcts_medium,20,17,0.85,0.6395767041130426,0.9476322080405041,25.5,7.729812416870153,2.6,1.4,0.4,2.6666666666666665,7.0,0.9671513852747589,4.0,0.14000000000000004,0.15090909090909085,5.2,10.8,10.8
large,arena,normal,many,normal,default,many,default,mcts_small,20,10,0.5,0.2992949144298199,0.7007050855701801,20.85,7.171296953829202,3.2,0.8,1.5,3.0,7.0,0.9671513852747589,4.0,0.14000000000000004,0.15090909090909085,5.2,10.8,10.8
large,arena,normal,many,normal,default,many,default,random,20,0,0.0,0.0,0.1611301254949332,17.55,5.1524266127718885,4.0,0.0,3.6,3.6,7.0,0.9671513852747589,4.0,0.14000000000000004,0.15090909090909085,5.2,10.8,10.8
large,arena,normal,many,open,default,many,low,heuristic,20,7,0.35,0.18118954786794464,0.5671494897805354,18.05,1.745709025009609,3.55,0.45,0.75,1.1538461538461537,3.2,0.9737869540752284,4.0,0.07000000000000002,0.07515151515151511,2.8,11.0,11.0
large,arena,normal,many,open,default,many,low,mcts_medium,20,18,0.9,0.6989617935882066,0.9721341060158468,23.2,4.6,2.4,1.6,0.25,2.5,3.2,0.9737869540752284,4.0,0.07000000000000002,0.07515151515151511,2.8,11.0,11.0
large,arena,normal,many,open,default,many,low,mcts_small,20,9,0.45,0.25819502085709295,0.6579179916924003,21.4,4.673328578219169,3.2,0.8,1.0,1.8181818181818181,3.2,0.9737869540752284,4.0,0.07000000000000002,0.07515151515151511,2.8,11.0,11.0
large,arena,normal,many,open,default,many,low,random,20,0,0.0,0.0,0.1611301254949332,19.45,6.726626197433599,4.0,0.0,3.25,3.25,3.2,0.9737869540752284,4.0,0.07000000000000002,0.07515151515151511,2.8,11.0,11.0
large,arena,normal,normal,normal,default,normal,default,heuristic,20,4,0.2,0.0806563532712,0.41602172202575993,16.55,2.9406631905065224,3.75,0.25,1.2,1.5,7.0,0.9671513852747589,4.0,0.14000000000000004,0.15090909090909085,5.2,10.8,10.8
large,arena,normal,normal,normal,default,normal,default,mcts_medium,20,14,0.7,0.4810232237710206,0.854524726031006,26.1,15.11257754322538,3.05,0.95,0.8,2.6666666666666665,7.0,0.9671513852747589,4.0,0.14000000000000004,0.15090909090909085,5.2,10.8,10.8
large,arena,normal,normal,normal,default,normal,default,mcts_small,20,9,0.45,0.25819502085709295,0.6579179916924003,19.75,5.11737237261468,3.4,0.6,1.45,2.6363636363636362,7.0,0.9671513852747589,4.0,0.14000000000000004,0.15090909090909085,5.2,10.8,10.8
large,arena,normal,normal,normal,default,normal,default,random,20,0,0.0,0.0,0.1611301254949332,17.1,4.097560249709575,4.0,0.0,3.55,3.55,7.0,0.9671513852747589,4.0,0.14000000000000004,0.15090909090909085,5.2,10.8,10.8
large,arena,normal,normal,open,default,normal,low,heuristic,20,4,0.2,0.0806563532712,0.41602172202575993,17.95,1.9868316486305528,3.8,0.2,0.9,1.125,3.2,0.9737869540752284,4.0,0.07000000000000002,0.07515151515151511,2.8,11.0,11.0
large,arena,normal,normal,open,default,normal,low,mcts_medium,20,15,0.75,0.5312949900419365,0.888139947210597,22.85,7.329904501424285,2.5,1.5,0.7,2.8,3.2,0.9737869540752284,4.0,0.07000000000000002,0.07515151515151511,2.8,11.0,11.0
large,arena,normal,normal,open,default,normal,low,mcts_small,20,13,0.65,0.43285051021946463,0.8188104521320554,21.95,6.815240274561125,3.05,0.95,0.8,2.2857142857142856,3.2,0.9737869540752284,4.0,0.07000000000000002,0.07515151515151511,2.8,11.0,11.0
large,arena,normal,normal,open,default,normal,low,random,20,0,0.0,0.0,0.1611301254949332,17.75,4.784088209889111,4.0,0.0,3.6,3.6,3.2,0.9737869540752284,4.0,0.07000000000000002,0.07515151515151511,2.8,11.0,11.0
large,baseline,heavy,few,normal,high,few,default,heuristic,20,0,0.0,0.0,0.1611301254949332,10.0,2.792848008753788,4.0,0.0,3.2,3.2,13.75,0.941312885997081,5.0,0.20000000000000004,0.1984848484848485,8.15,9.54,14.2
large,baseline,heavy,few,normal,high,few,default,mcts_medium,20,2,0.1,0.027865893984153206,0.30103820641179335,14.25,4.357464859296057,3.85,0.15,3.6,4.0,13.75,0.941312885997081,5.0,0.20000000000000004,0.1984848484848485,8.15,9.54,14.2
large,baseline,heavy,few,normal,high,few,default,mcts_small,20,1,0.05,0.008881219432873136,0.23613589351256675,16.3,7.616429609731846,3.85,0.15,3.6,3.789473684210526,13.75,0.941312885997081,5.0,0.20000000000000004,0.1984848484848485,8.15,9.54,14.2
large,baseline,heavy,few,normal,high,few,default,random,20,0,0.0,0.0,0.1611301254949332,12.3,3.1953090617340916,4.0,0.0,4.5,4.5,13.75,0.941312885997081,5.0,0.20000000000000004,0.1984848484848485,8.15,9.54,14.2
large,baseline,heavy,few,open,high,few,low,heuristic,20,1,0.05,0.008881219432873136,0.23613589351256675,10.65,2.393219588754864,3.9,0.1,2.7,2.8421052631578947,5.4,0.9649050183173624,5.0,0.10000000000000002,0.10121212121212116,4.05,8.7,12.35
large,baseline,heavy,few,open,high,few,low,mcts_medium,20,1,0.05,0.008881219432873136,0.23613589351256675,13.65,4.198511641046146,3.9,0.1,3.5,3.6842105263157894,5.4,0.9649050183173624,5.0,0.10000000000000002,0.10121212121212116,4.05,8.7,12.35
large,baseline,heavy,few,open,high,few,low,mcts_small,20,0,0.0,0.0,0.1611301254949332,13.95,4.842261868176896,4.0,0.0,3.7,3.7,5.4,0.9649050183173624,5.0,0.10000000000000002,0.10121212121212116,4.05,8.7,12.35
large,baseline,heavy,few,open,high,few,low,random,20,0,0.0,0.0,0.1611301254949332,12.6,3.4698703145794942,4.0,0.0,4.6,4.6,5.4,0.9649050183173624,5.0,0.10000000000000002,0.10121212121212116,4.05,8.7,12.35
large,baseline,heavy,many,normal,high,many,default,heuristic,20,1,0.05,0.008881219432873136,0.23613589351256675,10.8,3.1874754901018454,3.95,0.05,2.7,2.8421052631578947,13.75,0.941312885997081,5.0,0.20000000000000004,0.1984848484848485,8.15,9.54,14.2
large,baseline,heavy,many,normal,high,many,default,mcts_medium,20,10,0.5,0.2992949144298199,0.7007050855701801,20.55,8.720521773380305,3.2,0.8,1.7,3.4,13.75,0.941312885997081,5.0,0.20000000000000004,0.1984848484848485,8.15,9.54,14.2
large,baseline,heavy,many,normal,high,many,default,mcts_small,20,5,0.25,0.11186005278940309,0.4687050099580636,17.1,5.778408085277467,3.55,0.45,2.95,3.933333333333333,13.75,0.941312885997081,5.0,0.20000000000000004,0.1984848484848485,8.15,9.54,14.2
large,baseline,heavy,many,normal,high,many,default,random,20,0,0.0,0.0,0.1611301254949332,12.55,3.0736785778607367,4.0,0.0,4.55,4.55,13.75,0.941312885997081,5.0,0.20000000000000004,0.1984848484848485,8.15,9.54,14.2
large,baseline,heavy,many,open,high,many,low,heuristic,20,1,0.05,0.008881219432873136,0.23613589351256675,10.75,2.5074887836239665,3.9,0.1,2.75,2.8947368421052633,5.4,0.9649050183173624,5.0,0.10000000000000002,0.10121212121212116,4.05,8.7,12.35
large,baseline,heavy,many,open,high,many,low,mcts_medium,20,7,0.35,0.18118954786794464,0.5671494897805354,19.4,8.63365507765975,3.4,0.6,2.4,3.6923076923076925,5.4,0.9649050183173624,5.0,0.10000000000000002,0.10121212121212116,4.05,8.7,12.35
large,baseline,heavy,many,open,high,many,low,mcts_small,20,6,0.3,0.14547527396899385,0.5189767762289793,17.9,8.055432949258533,3.6,0.4,2.4,3.4285714285714284,5.4,0.9649050183173624,5.0,0.10000000000000002,0.10121212121212116,4.05,8.7,12.35
large,baseline,heavy,many,open,high,many,low,random,20,0,0.0,0.0,0.1611301254949332,13.9,3.477067730142742,4.0,0.0,4.45,4.45,5.4,0.9649050183173624,5.0,0.10000000000000002,0.10121212121212116,4.05,8.7,12.35
large,baseline,heavy,normal,normal,high,normal,default,heuristic,20,1,0.05,0.008881219432873136,0.23613589351256675,11.2,3.8678159211627428,3.95,0.05,2.7,2.8421052631578947,13.75,0.941312885997081,5.0,0.20000000000000004,0.1984848484848485,8.15,9.54,14.2
large,baseline,heavy,normal,normal,high,normal,default,mcts_medium,20,6,0.3,0.14547527396899385,0.5189767762289793,18.05,8.151533598041537,3.45,0.55,2.7,3.857142857142857,13.75,0.941312885997081,5.0,0.20000000000000004,0.1984848484848485,8.15,9.54,14.2
large,baseline,heavy,normal,normal,high,normal,default,mcts_small,20,3,0.15,0.05236779195949584,0.36042329588695743,18.25,7.126534922386896,3.85,0.15,3.15,3.7058823529411766,13.75,0.941312885997081,5.0,0.20000000000000004,0.1984848484848485,8.15,9.54,14.2
large,baseline,heavy,normal,normal,high,normal,default,random,20,0,0.0,0.0,0.1611301254949332,13.2,4.696807426326951,4.0,0.0,4.5,4.5,13.75,0.941312885997081,5.0,0.20000000000000004,0.1984848484848485,8.15,9.54,14.2
large,baseline,heavy,normal,open,high,normal,low,heuristic,20,1,0.05,0.008881219432873136,0.23613589351256675,10.95,2.747271373563231,3.9,0.1,2.65,2.789473684210526,5.4,0.9649050183173624,5.0,0.10000000000000002,0.10121212121212116,4.05,8.7,12.35
large,baseline,heavy,normal,open,high,normal,low,mcts_medium,20,11,0.55,0.3420820083075997,0.7418049791429071,19.45,6.127601488347622,3.15,0.85,1.35,3.0,5.4,0.9649050183173624,5.0,0.10000000000000002,0.10121212121212116,4.05,8.7,12.35
large,baseline,heavy,normal,open,high,normal,low,mcts_small,20,5,0.25,0.11186005278940309,0.4687050099580636,15.85,6.73257008875511,3.55,0.45,3.1,4.133333333333334,5.4,0.9649050183173624,5.0,0.10000000000000002,0.10121212121212116,4.05,8.7,12.35
large,baseline,heavy,normal,open,high,normal,low,random,20,0,0.0,0.0,0.1611301254949332,13.55,4.398579316097415,4.0,0.0,4.55,4.55,5.4,0.9649050183173624,5.0,0.10000000000000002,0.10121212121212116,4.05,8.7,12.35
large,baseline,light,few,normal,low,few,default,heuristic,20,19,0.95,0.7638641064874331,0.9911187805671268,11.3,2.12367605815953,2.7,1.3,0.1,2.0,13.1,0.9602548220376612,2.0,0.20000000000000004,0.20121212121212112,7.35,10.275,13.2
large,baseline,light,few,normal,low,few,default,mcts_medium,20,20,1.0,0.8388698745050668,0.9999999999999999,20.95,5.0346300757851115,1.95,2.05,0.0,0.0,13.1,0.9602548220376612,2.0,0.20000000000000004,0.20121212121212112,7.35,10.275,13.2
large,baseline,light,few,normal,low,few,default,mcts_small,20,20,1.0,0.8388698745050668,0.9999999999999999,21.4,4.841487374764082,2.2,1.8,0.0,0.0,13.1,0.9602548220376612,2.0,0.20000000000000004,0.20121212121212112,7.35,10.275,13.2
large,baseline,light,few,normal,low,few,default,random,20,1,0.05,0.008881219432873136,0.23613589351256675,20.45,6.931630399841007,3.9,0.1,1.4,1.4736842105263157,13.1,0.9602548220376612,2.0,0.20000000000000004,0.20121212121212112,7.35,10.275,13.2
large,baseline,light,few,open,low,few,low,heuristic,20,19,0.95,0.7638641064874331,0.9911187805671268,10.65,1.7399712641305318,2.5,1.5,0.05,1.0,3.0,0.9847956455340411,2.0,0.10000000000000002,0.10242424242424235,2.4,9.1,11.05
large,baseline,light,few,open,low,few,low,mcts_medium,20,20,1.0,0.8388698745050668,0.9999999999999999,24.1,9.575489543621256,1.95,2.05,0.0,0.0,3.0,0.9847956455340411,2.0,0.10000000000000002,0.10242424242424235,2.4,9.1,11.05
large,baseline,light,few,open,low,few,low,mcts_small,20,20,1.0,0.8388698745050668,0.9999999999999999,19.7,4.160528812542944,2.6,1.4,0.0,0.0,3.0,0.9847956455340411,2.0,0.10000000000000002,0.10242424242424235,2.4,9.1,11.05
large,baseline,light,few,open,low,few,low,random,20,2,0.1,0.027865893984153206,0.30103820641179335,17.85,7.418052305019156,3.8,0.2,1.65,1.8333333333333333,3.0,0.9847956455340411,2.0,0.10000000000000002,0.10242424242424235,2.4,9.1,11.05
large,baseline,light,many,normal,low,many,default,heuristic,20,19,0.95,0.7638641064874331,0.9911187805671268,11.1,1.7,2.45,1.55,0.1,2.0,13.1,0.9602548220376612,2.0,0.20000000000000004,0.20121212121212112,7.35,10.275,13.2
large,baseline,light,many,normal,low,many,default,mcts_medium,20,20,1.0,0.8388698745050668,0.9999999999999999,20.75,3.462296925452813,2.0,2.0,0.0,0.0,13.1,0.9602548220376612,2.0,0.20000000000000004,0.20121212121212112,7.35,10.275,13.2
large,baseline,light,many,normal,low,many,default,mcts_small,20,20,1.0,0.8388698745050668,0.9999999999999999,20.9,4.678675026115834,2.2,1.8,0.0,0.0,13.1,0.9602548220376612,2.0,0.20000000000000004,0.20121212121212112,7.35,10.275,13.2
large,baseline,light,many,normal,low,many,default,random,20,2,0.1,0.027865893984153206,0.30103820641179335,20.55,6.530505340323978,3.8,0.2,1.45,1.6111111111111112,13.1,0.9602548220376612,2.0,0.20000000000000004,0.20121212121212112,7.35,10.275,13.2
large,baseline,light,many,open,low,many,low,heuristic,20,18,0.9,0.6989617935882066,0.9721341060158468,10.35,1.5580436450882882,2.35,1.65,0.1,1.0,3.0,0.9847956455340411,2.0,0.10000000000000002,0.10242424242424235,2.4,9.1,11.05
large,baseline,light,many,open,low,many,low,mcts_medium,20,20,1.0,0.8388698745050668,0.9999999999999999,20.45,5.398842468529713,1.9,2.1,0.0,0.0,3.0,0.9847956455340411,2.0,0.10000000000000002,0.10242424242424235,2.4,9.1,11.05
large,baseline,light,many,open,low,many,low,mcts_small,20,20,1.0,0.8388698745050668,0.9999999999999999,19.9,5.448853090330111,2.2,1.8,0.0,0.0,3.0,0.9847956455340411,2.0,0.10000000000000002,0.10242424242424235,2.4,9.1,11.05
large,baseline,light,many,open,low,many,low,random,20,1,0.05,0.008881219432873136,0.23613589351256675,18.1,7.175653280364095,3.9,0.1,1.65,1.736842105263158,3.0,0.9847956455340411,2.0,0.10000000000000002,0.10242424242424235,2.4,9.1,11.05
large,baseline,light,normal,normal,low,normal,default,heuristic,20,19,0.95,0.7638641064874331,0.9911187805671268,11.25,2.021756661915573,2.7,1.3,0.1,2.0,13.1,0.9602548220376612,2.0,0.20000000000000004,0.20121212121212112,7.35,10.275,13.2
large,baseline,light,normal,normal,low,normal,default,mcts_medium,20,20,1.0,0.8388698745050668,0.9999999999999999,22.05,4.329838334164452,2.2,1.8,0.0,0.0,13.1,0.9602548220376612,2.0,0.20000000000000004,0.20121212121212112,7.35,10.275,13.2
large,baseline,light,normal,normal,low,normal,default,mcts_small,20,20,1.0,0.8388698745050668,0.9999999999999999,20.85,4.186585721085859,2.35,1.65,0.0,0.0,13.1,0.9602548220376612,2.0,0.20000000000000004,0.20121212121212112,7.35,10.275,13.2
large,baseline,light,normal,normal,low,normal,default,random,20,1,0.05,0.008881219432873136,0.23613589351256675,19.55,5.826448317800477,3.9,0.1,1.4,1.4736842105263157,13.1,0.9602548220376612,2.0,0.20000000000000004,0.20121212121212112,7.35,10.275,13.2
large,baseline,light,normal,open,low,normal,low,heuristic,20,19,0.95,0.7638641064874331,0.9911187805671268,10.55,1.7168284713389397,2.25,1.75,0.05,1.0,3.0,0.9847956455340411,2.0,0.10000000000000002,0.10242424242424235,2.4,9.1,11.05
large,baseline,light,normal,open,low,normal,low,mcts_medium,20,20,1.0,0.8388698745050668,0.9999999999999999,21.6,7.439085965358917,2.05,1.95,0.0,0.0,3.0,0.9847956455340411,2.0,0.10000000000000002,0.10242424242424235,2.4,9.1,11.05
large,baseline,light,normal,open,low,normal,low,mcts_small,20,20,1.0,0.8388698745050668,0.9999999999999999,19.9,4.4821869662029945,2.1,1.9,0.0,0.0,3.0,0.9847956455340411,2.0,0.10000000000000002,0.10242424242424235,2.4,9.1,11.05
large,baseline,light,normal,open,low,normal,low,random,20,1,0.05,0.008881219432873136,0.23613589351256675,19.75,7.1405531998578375,3.85,0.15,1.65,1.736842105263158,3.0,0.9847956455340411,2.0,0.10000000000000002,0.10242424242424235,2.4,9.1,11.05
large,baseline,normal,few,normal,default,few,default,heuristic,20,6,0.3,0.14547527396899385,0.5189767762289793,12.3,3.4365680554879168,3.45,0.55,0.9,1.2857142857142858,12.95,0.960428497978531,3.0,0.20000000000000004,0.19909090909090904,7.7,9.333333333333332,13.0
large,baseline,normal,few,normal,default,few,default,mcts_medium,20,11,0.55,0.3420820083075997,0.7418049791429071,20.75,7.041839248378224,3.1,0.9,0.8,1.7777777777777777,12.95,0.960428497978531,3.0,0.20000000000000004,0.19909090909090904,7.7,9.333333333333332,13.0
large,baseline,normal,few,normal,default,few,default,mcts_small,20,11,0.55,0.3420820083075997,0.7418049791429071,20.2,6.622688275919379,2.9,1.1,0.95,2.111111111111111,12.95,0.960428497978531,3.0,0.20000000000000004,0.19909090909090904,7.7,9.333333333333332,13.0
large,baseline,normal,few,normal,default,few,default,random,20,0,0.0,0.0,0.1611301254949332,18.9,7.61511654539837,4.0,0.0,2.45,2.45,12.95,0.960428497978531,3.0,0.20000000000000004,0.19909090909090904,7.7,9.333333333333332,13.0
large,baseline,normal,few,open,default,few,low,heuristic,20,8,0.4,0.21880396741419272,0.613422057684794,11.4,1.8547236990991407,3.5,0.5,0.7,1.1666666666666667,4.25,0.9783890299316986,3.0,0.10000000000000002,0.10181818181818174,3.3,8.833333333333334,12.15
large,baseline,normal,few,open,default,few,low,mcts_medium,20,11,0.55,0.3420820083075997,0.7418049791429071,19.7,3.9509492530276824,3.1,0.9,0.65,1.4444444444444444,4.25,0.9783890299316986,3.0,0.10000000000000002,0.10181818181818174,3.3,8.833333333333334,12.15
large,baseline,normal,few,open,default,few,low,mcts_small,20,15,0.75,0.5312949900419365,0.888139947210597,23.55,5.508856505664311,3.0,1.0,0.35,1.4,4.25,0.9783890299316986,3.0,0.10000000000000002,0.10181818181818174,3.3,8.833333333333334,12.15
large,baseline,normal,few,open,default,few,low,random,20,0,0.0,0.0,0.1611301254949332,15.85,4.430293444005713,4.0,0.0,2.45,2.45,4.25,0.9783890299316986,3.0,0.10000000000000002,0.10181818181818174,3.3,8.833333333333334,12.15
large,baseline,normal,many,normal,default,many,default,heuristic,20,6,0.3,0.14547527396899385,0.5189767762289793,12.25,3.5053530492662217,3.55,0.45,0.95,1.3571428571428572,12.95,0.960428497978531,3.0,0.20000000000000004,0.19909090909090904,7.7,9.333333333333332,13.0
large,baseline,normal,many,normal,default,many,default,mcts_medium,20,16,0.8,0.5839782779742401,0.9193436467288,22.8,7.426977851050857,2.75,1.25,0.35,1.75,12.95,0.960428497978531,3.0,0.20000000000000004,0.19909090909090904,7.7,9.333333333333332,13.0
large,baseline,normal,many,normal,default,many,default,mcts_small,20,15,0.75,0.5312949900419365,0.888139947210597,21.05,4.2482349275905165,2.95,1.05,0.35,1.4,12.95,0.960428497978531,3.0,0.20000000000000004,0.19909090909090904,7.7,9.333333333333332,13.0
large,baseline,normal,many,normal,default,many,default,random,20,0,0.0,0.0,0.1611301254949332,19.0,6.648308055437865,4.0,0.0,2.15,2.15,12.95,0.960428497978531,3.0,0.20000000000000004,0.19909090909090904,7.7,9.333333333333332,13.0
large,baseline,normal,many,open,default,many,low,heuristic,20,11,0.55,0.3420820083075997,0.7418049791429071,11.8,1.4352700094407325,3.05,0.95,0.45,1.0,4.25,0.9783890299316986,3.0,0.10000000000000002,0.10181818181818174,3.3,8.833333333333334,12.15
large,baseline,normal,many,open,default,many,low,mcts_medium,20,16,0.8,0.5839782779742401,0.9193436467288,19.45,3.8532453853861943,2.65,1.35,0.25,1.25,4.25,0.9783890299316986,3.0,0.10000000000000002,0.10181818181818174,3.3,8.833333333333334,12.15
large,baseline,normal,many,open,default,many,low,mcts_small,20,14,0.7,0.4810232237710206,0.854524726031006,19.5,4.620606020859169,2.85,1.15,0.5,1.6666666666666667,4.25,0.9783890299316986,3.0,0.10000000000000002,0.10181818181818174,3.3,8.833333333333334,12.15
large,baseline,normal,many,open,default,many,low,random,20,0,0.0,0.0,0.1611301254949332,17.05,4.88339021582343,4.0,0.0,2.4,2.4,4.25,0.9783890299316986,3.0,0.10000000000000002,0.10181818181818174,3.3,8.833333333333334,12.15
